Time (min)	Step (s)	Value (pA)
1.417583	0.099	6.239858
1.419250	0.1	6.283573
1.420933	0.101	6.321716
1.422583	0.099	6.335493
1.424250	0.1	6.313145
1.425917	0.1	6.265363
1.427583	0.1	6.210922
1.429250	0.1	6.173023
1.430917	0.1	6.174302
1.432583	0.1	6.151512
1.434600	0.121	6.070844
1.436283	0.101	6.014393
1.437933	0.099	6.016506
1.439583	0.099	6.068366
1.441267	0.101	6.145577
1.442917	0.099	6.193936
1.444600	0.101	6.199715
1.446250	0.099	6.174437
1.447933	0.101	6.125174
1.449583	0.099	6.090374
1.451267	0.101	6.077200
1.452917	0.099	6.068532
1.454600	0.101	6.047384
1.456250	0.099	5.987045
1.457933	0.101	5.861351
1.459583	0.099	5.726020
1.461267	0.101	5.684030
1.462917	0.099	5.758085
1.464600	0.101	5.866270
1.466250	0.099	5.901768
1.468250	0.12	5.830663
1.469917	0.1	5.749454
1.471583	0.1	5.732347
1.473250	0.1	5.753356
1.474917	0.1	5.792189
1.476583	0.1	5.818918
1.478250	0.1	5.786432
1.479917	0.1	5.732208
1.481583	0.1	5.693884
1.483250	0.1	5.689754
1.484917	0.1	5.718894
1.486583	0.1	5.780323
1.488250	0.1	5.863450
1.489917	0.1	5.932791
1.491583	0.1	5.965390
1.493250	0.1	5.971107
1.494917	0.1	5.936438
1.496600	0.101	5.871219
1.498250	0.099	5.807625
1.499917	0.1	5.772753
1.501917	0.12	5.759519
1.503583	0.1	5.737737
1.505267	0.101	5.709521
1.506917	0.099	5.704212
1.508583	0.1	5.716810
1.510250	0.1	5.735764
1.511917	0.1	5.754151
1.513600	0.101	5.767369
1.515250	0.099	5.763229
1.516917	0.1	5.725018
1.518583	0.1	5.665465
1.520250	0.1	5.604327
1.521917	0.1	5.548779
1.523583	0.1	5.504592
1.525250	0.1	5.497069
1.526917	0.1	5.517491
1.528583	0.1	5.515404
1.530250	0.1	5.489482
1.531917	0.1	5.470090
1.533967	0.123	5.482561
1.535617	0.099	5.535697
1.537283	0.1	5.574415
1.538950	0.1	5.570887
1.540667	0.103	5.529964
1.542333	0.1	5.477508
1.544000	0.1	5.443160
1.545667	0.1	5.433862
1.547333	0.1	5.447431
1.549050	0.103	5.465418
1.550667	0.097	5.456033
1.552333	0.1	5.416231
1.554000	0.1	5.381550
1.555667	0.1	5.368935
1.557333	0.1	5.375581
1.559000	0.1	5.382803
1.560667	0.1	5.357119
1.562333	0.1	5.293427
1.564000	0.1	5.204727
1.565667	0.1	5.136513
1.567667	0.12	5.131169
1.569333	0.1	5.139026
1.571000	0.1	5.102384
1.572667	0.1	5.031783
1.574333	0.1	5.000501
1.576000	0.1	5.036011
1.577667	0.1	5.087255
1.579333	0.1	5.124496
1.581000	0.1	5.159962
1.582667	0.1	5.189041
1.584333	0.1	5.165524
1.586000	0.1	5.101372
1.587667	0.1	5.063568
1.589333	0.1	5.069313
1.591000	0.1	5.072358
1.592667	0.1	5.068383
1.594333	0.1	5.069487
1.596000	0.1	5.078444
1.597667	0.1	5.088544
1.599333	0.1	5.086160
1.601333	0.12	5.048662
1.603000	0.1	4.982447
1.604717	0.103	4.908872
1.606333	0.097	4.866132
1.608000	0.1	4.862809
1.609667	0.1	4.882375
1.611333	0.1	4.874338
1.613000	0.1	4.817085
1.614667	0.1	4.748263
1.616333	0.1	4.665391
1.618033	0.102	4.567155
1.619700	0.1	4.483267
1.621367	0.1	4.429802
1.623033	0.1	4.413819
1.624700	0.1	4.444690
1.626367	0.1	4.476801
1.628033	0.1	4.500682
1.629700	0.1	4.528062
1.631367	0.1	4.535379
1.633033	0.1	4.517310
1.635033	0.12	4.507079
1.636717	0.101	4.514026
1.638367	0.099	4.523253
